case,k,U_k (power at pass k),p_k,A'_k,eta_ext^(k),fraction >60 deg,cumulative eta_ext,p (cos.sin),A' (cos.sin),eq3
Ag n_sub 1.8,76,5.7377021337961787e-08,0.09526749648071892,0.07869842711397013,5.466165178388409e-09,0.814017571412228,0.875527632541311,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,77,4.782231633529745e-08,0.09445562500438619,0.07899845417255591,4.517086778607987e-09,0.815606118967526,0.8755276370583979,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,78,3.988145224126687e-08,0.09367267536781193,0.0792872876588322,3.735802328993087e-09,0.817138056330617,0.8755276407942002,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,79,3.3277455154356565e-08,0.09291845601702903,0.07956505404311276,3.092089753118736e-09,0.8186137619987739,0.87552764388629,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,80,2.7781721148168377e-08,0.09219269065544373,0.07983190824378605,2.5612716236888864e-09,0.8200337797614757,0.8755276464475616,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,81,2.3205412787422038e-08,0.09149502583501191,0.08008803066685832,2.1231798424972953e-09,0.8213988039131614,0.8755276485707415,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,82,1.9392414701984142e-08,0.09082503855738246,0.08033362429584245,1.7613168130284601e-09,0.8227096644385833,0.8755276503320583,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,83,1.6213560494469794e-08,0.09018224379397102,0.08056891186026949,1.4621752652805723e-09,0.8239673123497939,0.8755276517942335,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,84,1.3561897281346994e-08,0.0895661018458204,0.0807941331065033,1.2146862731236797e-09,0.8251728053304221,0.8755276530089198,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,85,1.134879788636166e-08,0.08897602547595997,0.08100954219014744,1.0097709298584358e-09,0.8263272938196145,0.8755276540186907,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,86,9.500766112180807e-09,0.08841138675852213,0.08121540520515236,8.39975907246278e-10,0.8274320076453351,0.8755276548586666,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,87,7.956809214669047e-09,0.08787152359988952,0.08141199786089459,6.991769486866096e-10,0.8284882432951076,0.8755276555578435,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,88,6.66627498424228e-09,0.08735574589746073,0.08159960331497906,5.823374236060677e-10,0.8294973518920299,0.8755276561401809,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,89,5.587069739020048e-09,0.08686334131110975,0.08177851016637083,4.853115456694713e-10,0.8304607279252716,0.8755276566254925,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,90,4.684188891945052e-09,0.08639358063099792,0.08194901061070403,4.046838507270797e-10,0.8313797987674297,0.8755276570301763,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,91,3.928504243425083e-09,0.08594572273302785,0.08211139875720463,3.3763813646093553e-10,0.8322560149961328,0.8755276573678145,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,92,3.2957623167928547e-09,0.08551901911990063,0.08226596910465056,2.8185036058445616e-10,0.8330908415241928,0.8755276576496648,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,93,2.765756335527118e-09,0.08511271805146131,0.0824130151720941,2.3540103918476244e-10,0.8338857495313748,0.8755276578850658,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,94,2.3216411938840195e-09,0.08472606827283205,0.0825528282787138,1.9670353029803675e-10,0.8346422091813941,0.8755276580817694,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,95,1.9493662835194693e-09,0.08435832235278606,0.08268569646609647,1.6444526932878794e-10,0.8353616830999921,0.8755276582462146,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,96,1.6372055402184739e-09,0.0840087396479781,0.08281190355543955,1.375395739784411e-10,0.8360456205837307,0.8755276583837541,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,97,1.3753677551729593e-09,0.08367658891108054,0.08293172833161222,1.1508608225116339e-10,0.836695452504353,0.8755276584988402,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,98,1.155673206887192e-09,0.08336115056266227,0.08304544384564772,9.633824820055796e-11,0.8373125868700486,0.8755276585951784,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,99,9.712851364556954e-10,0.08306171864785909,0.08315331682705696,8.06766127311304e-11,0.8378984050025695,0.875527658675855,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,100,8.164866110863586e-10,0.08277760249959973,0.0832556071973437,6.758680413875187e-11,0.8384542582877273,0.8755276587434419,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,101,6.864949799326843e-10,0.0825081281304376,0.08335256767617372,5.6641415765188105e-11,0.8389814654562253,0.8755276588000833,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,102,5.773074889107068e-10,0.0822526393749691,0.08344444347188196,4.7485064693841337e-11,0.8394813103519119,0.8755276588475683,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,103,4.855727412147725e-10,0.08201049880444969,0.0835314720482514,3.982206271286746e-11,0.8399550401452456,0.8755276588873904,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,104,4.0848361170566604e-10,0.0817810884346154,0.08361388295986949,3.3406234372992173e-11,0.8404038639509315,0.8755276589207966,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,105,3.4368798209290294e-10,0.08156381024692214,0.08369189774874941,2.803250135557311e-11,0.8408289518102484,0.8755276589488291,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,106,2.892142891402921e-10,0.08135808654248101,0.08376572989531805,2.3529921165198012e-11,0.8412314340003901,0.8755276589723591,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,107,2.4340939389662475e-10,0.08116336014693064,0.08383558481733056,1.9755924299977854e-11,0.841612400635183,0.875527658992115,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,108,2.0488670573511206e-10,0.08097909448338043,0.08390165991071419,1.6591539902112204e-11,0.8419729015236875,0.8755276590087065,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,109,1.724828467670622e-10,0.08080477352941647,0.08396414462680024,1.3937437370721504e-11,0.8423139462554352,0.875527659022644,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,110,1.4522143307347167e-10,0.08063990167299982,0.08402322058085188,1.1710642083856879e-11,0.842636504483308,0.8755276590343546,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,111,1.2228278990771362e-10,0.0804840034809352,0.08407906168722834,9.84180848859089e-12,0.8429415063773311,0.8755276590441964,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,112,1.0297861737077041e-10,0.0803366233924523,0.08413183431695492,8.272954401191029e-12,0.8432298432248507,0.8755276590524693,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,113,8.673078827989636e-11,0.08019732534934501,0.08418169747385773,6.955577245488007e-12,0.843502368154735,0.8755276590594249,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,114,7.305359698655029e-11,0.08006569237305645,0.08422880298581537,5.849086823070379e-12,0.843759896965278,0.875527659065274,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,115,6.153889163986453e-11,0.07994132609809278,0.08427329570803155,4.919500604297606e-12,0.84400320903747,0.8755276590701935,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,116,5.1843616863941746e-11,0.07982384627019931,0.08431531373556844,4.138356902638399e-12,0.8442330483171439,0.8755276590743318,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,117,4.367937233862588e-11,0.07971289021684114,0.0843549886226933,3.481809011969412e-12,0.8444501243512478,0.8755276590778136,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,118,3.680365808040235e-11,0.07960811229669906,0.08439244560688242,2.9298697453939863e-12,0.8446551133651276,0.8755276590807435,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,119,3.101253157143241e-11,0.0795091833341222,0.08442780383557635,2.4657810583682727e-12,0.8448486593692016,0.8755276590832093,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,120,2.6134447146385558e-11,0.07941579004376671,0.08446117659404762,2.0754877674872735e-12,0.8450313752847973,0.8755276590852847,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,121,2.2025085761479237e-11,0.07932763444999948,0.08449267153293838,1.7471979520165132e-12,0.8452038440802045,0.8755276590870319,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,122,1.856301471454903e-11,0.07924443330504795,0.08452239089423763,1.4710155814877044e-12,0.8453666199091544,0.8755276590885029,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,123,1.5646043116189497e-11,0.07916591750933738,0.0845504317346546,1.2386333586837936e-12,0.8455202292450001,0.8755276590897416,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,124,1.3188160806107128e-11,0.07909183153696439,0.08457688614548753,1.0430757927590215e-12,0.8456651720048292,0.8755276590907847,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,125,1.1116966692383988e-11,0.07902193286881343,0.08460184146825789,8.784841956704024e-13,0.8458019226586067,0.8755276590916632,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,126,9.371507767379199e-12,0.07895599143542568,0.08462538050549218,7.399366870182174e-13,0.8459309313192288,0.8755276590924032,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,127,7.900462823317858e-12,0.07889378907137316,0.08464758172615394,6.232974475490645e-13,0.8460526248100539,0.8755276590930264,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,128,6.660615569465153e-12,0.07883511898257364,0.0846685194653396,5.250904209159679e-13,0.8461674077071075,0.8755276590935516,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,129,5.615570787317416e-12,0.07877978522770136,0.08468826411792818,4.423934605558199e-13,0.8462756633537002,0.875527659093994,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,130,4.734674638530619e-12,0.07872760221459832,0.08470688232596335,3.7274958155778567e-13,0.8463777548456969,0.8755276590943667,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,131,3.992106502226833e-12,0.0786783942123729,0.08472443715962041,3.1409252911997986e-13,0.8464740259860799,0.8755276590946808,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,132,3.3661149637367373e-12,0.0786319948796808,0.08474098829165,2.6468433459296403e-13,0.8465648022078597,0.8755276590949455,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,133,2.838374972378371e-12,0.07858824680951414,0.0847565921652762,2.2306291286721927e-13,0.8466503914646722,0.8755276590951685,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,134,2.3934468705317774e-12,0.07854700109068281,0.08477130215553219,1.879980739501509e-13,0.8467310850887265,0.8755276590953565,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,135,2.0183210860512485e-12,0.07850811688604338,0.08478516872409181,1.5845458773727744e-13,0.8468071586159776,0.8755276590955149,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,136,1.7020348718304708e-12,0.07847146102742665,0.08479823956765753,1.335611631121659e-13,0.8468788725786298,0.8755276590956484,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,137,1.435349651031583e-12,0.07843690762712195,0.08481055976001606,1.12584387990586e-13,0.8469464732652447,0.875527659095761,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,138,1.2104793517535962e-12,0.0784043377057008,0.08482217188787633,9.490683188066674e-14,0.8470101934488835,0.875527659095856,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,139,1.0208616473182581e-12,0.07837363883589703,0.08483311618063794,8.000864204834005e-14,0.8470702530838309,0.875527659095936,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,140,8.609653052191183e-13,0.07834470480220929,0.08484343063424116,6.745207268233584e-14,0.8471268599715618,0.8755276590960035,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,141,7.261279287235981e-13,0.0783174352758467,0.08485315112927005,5.686847705979502e-14,0.8471802103966861,0.8755276590960603,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,142,6.124192833051382e-13,0.07829173550460693,0.08486231154348434,4.794736854644682e-14,0.8472304897336821,0.8755276590961083,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,143,5.165261632947672e-13,0.07826751601724674,0.08487094385896199,4.04272197590002e-14,0.8472778730252719,0.8755276590961487,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,144,4.356553956582017e-13,0.07824469234188663,0.0848790782640424,3.408772240035889e-14,0.8473225255333436,0.8755276590961828,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,145,3.674521171397204e-13,0.07822318473797732,0.08488674325025725,2.874327484138123e-14,0.8473646032633378,0.8755276590962116,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,146,3.0993091453032334e-13,0.07820291794134476,0.08489396570444352,2.4237501876500813e-14,0.8474042534630463,0.8755276590962358,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,147,2.6141779924006614e-13,0.07818382092182867,0.0849007709962265,2.043864240156389e-14,0.847441615096774,0.8755276590962562,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,148,2.2050130819887894e-13,0.07816582665302561,0.08490718306106204,1.7235667033438948e-14,0.8474768192958193,0.8755276590962734,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,149,1.8599129304185356e-13,0.07814887189365076,0.08491322447903005,1.4535009733262272e-14,0.8475099897862199,0.8755276590962879,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,150,1.568841866681305e-13,0.0781328969800383,0.08491891654955364,1.2257815994738138e-14,0.8475412432947109,0.8755276590963001,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,151,1.3233372741102904e-13,0.07811784562930468,0.08492427936223446,1.0337625689445252e-14,0.8475706899338181,0.8755276590963105,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,152,1.1162628194430799e-13,0.0781036647527112,0.08492933186397122,8.71842170256985e-15,0.8475984335670005,0.8755276590963192,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,153,9.416004348397566e-14,0.07809030427876865,0.08493409192253798,7.352986446565746e-15,0.8476245721547295,0.8755276590963266,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,154,7.942749586772752e-14,0.07807771698564184,0.08493857638678726,6.2015175432386656e-15,0.847649198082376,0.8755276590963328,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,155,6.70006301013381e-14,0.07806585834242144,0.08494280114363262,5.230461698344038e-15,0.8476723984707492,0.875527659096338,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,156,5.651848080856121e-14,0.07805468635884576,0.08494678117197829,4.411532292990688e-15,0.8476942554701019,0.8755276590963424,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,157,4.767661810930273e-14,0.07804416144306718,0.08495053059373314,3.720881680781883e-15,0.8477148465384009,0.8755276590963462,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,158,4.0218287799298984e-14,0.07803424626707253,0.08495406272205919,3.1384037745704956e-15,0.8477342447046169,0.8755276590963493,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,159,3.3926941011805287e-14,0.07802490563938146,0.08495739010699543,2.6471463710789683e-15,0.8477525188177824,0.875527659096352,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,160,2.861993523686227e-14,0.07801610638466012,0.08496052457858194,2.23281591216113e-15,0.8477697337825152,0.8755276590963542,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,161,2.4143222858955702e-14,0.07800781722990292,0.0849634772876211,1.8833601161222306e-15,0.8477859507816947,0.8755276590963561,0.2884110764088703,0.03096722613039793,0.9290186914636044
Ag n_sub 1.8,162,2.0366872261206488e-14,0.07800000869684776,0.08496625874419095,1.5886162135016933e-15,0.8478012274869425,0.8755276590963577,0.2884110764088703,0.03096722613039793,0.9290186914636044
