wavelength_nm,n,k
7.840000000000000000e+02,1.870840000000000003e-01,4.876057000000000308e+00
7.850000000000000000e+02,1.875400000000000122e-01,4.883731000000000044e+00
7.860000000000000000e+02,1.879969999999999974e-01,4.891403999999999641e+00
7.870000000000000000e+02,1.884570000000000134e-01,4.899074999999999847e+00
7.880000000000000000e+02,1.889190000000000036e-01,4.906744999999999912e+00
7.890000000000000000e+02,1.893829999999999958e-01,4.914412999999999698e+00
7.900000000000000000e+02,1.898489999999999900e-01,4.922080000000000233e+00
7.910000000000000000e+02,1.903179999999999872e-01,4.929745999999999739e+00
7.920000000000000000e+02,1.907880000000000131e-01,4.937409999999999854e+00
7.930000000000000000e+02,1.912600000000000133e-01,4.945072999999999830e+00
7.940000000000000000e+02,1.917349999999999888e-01,4.952734000000000414e+00
7.950000000000000000e+02,1.922119999999999940e-01,4.960393999999999970e+00
7.960000000000000000e+02,1.926910000000000012e-01,4.968052000000000135e+00
7.970000000000000000e+02,1.931720000000000104e-01,4.975709000000000160e+00
7.980000000000000000e+02,1.936549999999999938e-01,4.983366000000000184e+00
7.990000000000000000e+02,1.941400000000000070e-01,4.991019999999999790e+00
8.000000000000000000e+02,1.946269999999999945e-01,4.998673000000000144e+00
8.010000000000000000e+02,1.951170000000000126e-01,5.006325000000000358e+00
8.020000000000000000e+02,1.956080000000000041e-01,5.013976000000000433e+00
8.030000000000000000e+02,1.961019999999999985e-01,5.021625000000000227e+00
8.040000000000000000e+02,1.965979999999999950e-01,5.029272999999999882e+00
8.050000000000000000e+02,1.970959999999999934e-01,5.036920000000000286e+00
8.060000000000000000e+02,1.975959999999999939e-01,5.044565000000000410e+00
8.070000000000000000e+02,1.980979999999999963e-01,5.052209000000000394e+00
8.080000000000000000e+02,1.986020000000000008e-01,5.059852000000000238e+00
8.090000000000000000e+02,1.991090000000000082e-01,5.067493999999999943e+00
8.100000000000000000e+02,1.996169999999999889e-01,5.075134000000000256e+00
8.110000000000000000e+02,2.001280000000000003e-01,5.082773000000000430e+00
8.120000000000000000e+02,2.006410000000000138e-01,5.090410999999999575e+00
8.130000000000000000e+02,2.011560000000000015e-01,5.098048000000000357e+00
8.140000000000000000e+02,2.016729999999999912e-01,5.105682999999999971e+00
8.150000000000000000e+02,2.021920000000000106e-01,5.113317000000000334e+00
